Frequency (GHz),Theta (°),Phi (°),Gain phi,Gain theta
0.450009984,149.999997,360.00001,1.84906687e-10,0.284018695
0.450009984,164.999994,0,1.9815323e-11,0.0685870796
0.450009984,164.999994,15.0000004,9.0614044e-12,0.0685854182
0.450009984,164.999994,30.0000008,1.84716825e-11,0.0685820654
0.450009984,164.999994,45.0000013,1.33512577e-14,0.0685804039
0.450009984,164.999994,60.0000017,1.81688848e-11,0.0685820803
0.450009984,164.999994,74.9999987,9.16004078e-12,0.0685854182
0.450009984,164.999994,90.0000025,2.06690828e-11,0.0685870796
0.450009984,164.999994,105,1.23488428e-10,0.0685854033
0.450009984,164.999994,120.000003,1.36629222e-10,0.0685820803
0.450009984,164.999994,135,3.93475877e-11,0.0685804114
0.450009984,164.999994,149.999997,4.70923517e-12,0.0685820803
0.450009984,164.999994,164.999994,4.19919785e-12,0.0685854033
0.450009984,164.999994,180.000005,1.93745003e-11,0.0685870796
0.450009984,164.999994,195.000002,7.68065611e-11,0.0685854182
0.450009984,164.999994,209.999999,5.28196792e-11,0.0685820654
0.450009984,164.999994,224.999996,1.74444182e-14,0.0685804039
0.450009984,164.999994,240.000007,5.63312834e-11,0.0685820803
0.450009984,164.999994,255.000004,8.06121073e-11,0.0685854182
0.450009984,164.999994,270.000001,2.10158575e-11,0.0685870796
0.450009984,164.999994,284.999998,4.23033397e-12,0.0685854033
0.450009984,164.999994,299.999995,4.76978526e-12,0.0685820803
0.450009984,164.999994,314.999992,3.96916874e-11,0.0685804114
0.450009984,164.999994,329.999989,1.36414852e-10,0.0685820803
0.450009984,164.999994,345.000013,1.22531166e-10,0.0685854033
0.450009984,164.999994,360.00001,1.9815323e-11,0.0685870796
0.450009984,180.000005,0,1.19422113e-28,7.53155269e-15
0.450009984,180.000005,15.0000004,1.39972086e-28,7.53155354e-15
0.450009984,180.000005,30.0000008,1.69519559e-28,7.53155354e-15
0.450009984,180.000005,45.0000013,2.01458387e-28,7.53155354e-15
0.450009984,180.000005,60.0000017,2.30263438e-28,7.53155354e-15
0.450009984,180.000005,74.9999987,2.50389334e-28,7.53155354e-15
0.450009984,180.000005,90.0000025,2.47364588e-28,7.53155354e-15
0.450009984,180.000005,105,2.16595619e-28,7.53155354e-15
0.450009984,180.000005,120.000003,1.73224254e-28,7.53155354e-15
0.450009984,180.000005,135,1.33801539e-28,7.53155354e-15
0.450009984,180.000005,149.999997,1.11347062e-28,7.53155354e-15
0.450009984,180.000005,164.999994,1.10480743e-28,7.53155269e-15
0.450009984,180.000005,180.000005,1.19125099e-28,7.53155269e-15
0.450009984,180.000005,195.000002,1.40838286e-28,7.53155354e-15
0.450009984,180.000005,209.999999,1.696719e-28,7.53155354e-15
0.450009984,180.000005,224.999996,2.01069072e-28,7.53155354e-15
0.450009984,180.000005,240.000007,2.35519927e-28,7.53155354e-15
0.450009984,180.000005,255.000004,2.50397663e-28,7.53155354e-15
0.450009984,180.000005,270.000001,2.46846947e-28,7.53155354e-15
0.450009984,180.000005,284.999998,2.14646265e-28,7.53155354e-15
0.450009984,180.000005,299.999995,1.71135053e-28,7.53155354e-15
0.450009984,180.000005,314.999992,1.32697452e-28,7.53155354e-15
0.450009984,180.000005,329.999989,1.12451824e-28,7.53155354e-15
0.450009984,180.000005,345.000013,1.10867674e-28,7.53155269e-15
0.450009984,180.000005,360.00001,1.19422113e-28,7.53155269e-15
0.467670016,0,0,1.57759194e-34,1.88704324e-35
0.467670016,0,15.0000004,4.86346725e-35,1.6158987e-34
0.467670016,0,30.0000008,2.23729819e-34,2.96060696e-34
0.467670016,0,45.0000013,4.35912364e-35,3.10717572e-34
0.467670016,0,60.0000017,8.9703053e-35,1.84207943e-35
0.467670016,0,74.9999987,2.9035448e-35,2.68953498e-34
0.467670016,0,90.0000025,3.50680523e-37,1.50063297e-33
0.467670016,0,105,5.1424744e-35,6.662159e-35
0.467670016,0,120.000003,8.37926295e-35,5.09396207e-34
0.467670016,0,135,1.10877219e-33,4.06638256e-34
0.467670016,0,149.999997,5.12545383e-35,4.89741023e-35
0.467670016,0,164.999994,5.07500355e-34,9.53665021e-35
0.467670016,0,180.000005,3.779493e-35,1.30346037e-35
0.467670016,0,195.000002,1.52808195e-33,1.74577281e-34
0.467670016,0,209.999999,1.34149133e-33,4.72663799e-34
0.467670016,0,224.999996,2.80287858e-34,3.50278031e-34
0.467670016,0,240.000007,7.56296397e-34,5.13809901e-35
0.467670016,0,255.000004,2.37167396e-34,5.43045651e-34
0.467670016,0,270.000001,1.15426896e-36,3.93695686e-33
0.467670016,0,284.999998,7.94394835e-36,3.16754585e-34
0.467670016,0,299.999995,2.27706779e-34,1.01593091e-33
0.467670016,0,314.999992,1.85355244e-34,5.51717126e-34
0.467670016,0,329.999989,8.61690394e-35,8.44464581e-35
0.467670016,0,345.000013,1.19490066e-33,3.49617711e-34
0.467670016,0,360.00001,1.57759194e-34,1.88704324e-35
0.467670016,15.0000004,0,2.27645871e-11,0.0691490918
0.467670016,15.0000004,15.0000004,1.2519609e-10,0.069146879
0.467670016,15.0000004,30.0000008,9.23389976e-11,0.0691424608
0.467670016,15.0000004,45.0000013,2.3348619e-14,0.0691402555
0.467670016,15.0000004,60.0000017,8.83808929e-11,0.0691424683
0.467670016,15.0000004,74.9999987,1.20852883e-10,0.069146879
0.467670016,15.0000004,90.0000025,2.10299608e-11,0.0691490918
0.467670016,15.0000004,105,5.66404215e-12,0.069146879
0.467670016,15.0000004,120.000003,3.4874111e-12,0.0691424683
0.467670016,15.0000004,135,4.23715993e-11,0.0691402555
0.467670016,15.0000004,149.999997,1.97873148e-10,0.0691424608
0.467670016,15.0000004,164.999994,1.81490226e-10,0.069146879
0.467670016,15.0000004,180.000005,2.24945028e-11,0.0691490918
0.467670016,15.0000004,195.000002,1.9658818e-11,0.069146879
0.467670016,15.0000004,209.999999,3.56590521e-11,0.0691424608
0.467670016,15.0000004,224.999996,1.45683873e-14,0.0691402555
0.467670016,15.0000004,240.000007,3.8264239e-11,0.0691424683
0.467670016,15.0000004,255.000004,2.12660133e-11,0.069146879
0.467670016,15.0000004,270.000001,2.11604553e-11,0.0691490918
0.467670016,15.0000004,284.999998,1.79283144e-10,0.069146879
0.467670016,15.0000004,299.999995,1.97283384e-10,0.0691424683
0.467670016,15.0000004,314.999992,4.2921007e-11,0.0691402555
0.467670016,15.0000004,329.999989,3.4023704e-12,0.0691424608
0.467670016,15.0000004,345.000013,5.33704895e-12,0.069146879
0.467670016,15.0000004,360.00001,2.27645871e-11,0.0691490918
0.467670016,30.0000008,0,2.0580658e-10,0.285366923
0.467670016,30.0000008,15.0000004,5.79620707e-09,0.285330355
0.467670016,30.0000008,30.0000008,5.11846121e-09,0.28525722
0.467670016,30.0000008,45.0000013,2.32691687e-13,0.285220593
0.467670016,30.0000008,60.0000017,5.04059994e-09,0.28525728
0.467670016,30.0000008,74.9999987,5.71902792e-09,0.285330355
0.467670016,30.0000008,90.0000025,1.90956737e-10,0.285366952
0.467670016,30.0000008,105,2.51435095e-09,0.285330355
0.467670016,30.0000008,120.000003,2.37430076e-09,0.28525728
0.467670016,30.0000008,135,3.61651403e-10,0.285220593
0.467670016,30.0000008,149.999997,7.01871761e-09,0.28525728
0.467670016,30.0000008,164.999994,6.76141587e-09,0.285330355
0.467670016,30.0000008,180.000005,2.04538331e-10,0.285366923
0.467670016,30.0000008,195.000002,3.10029136e-09,0.285330355
0.467670016,30.0000008,209.999999,3.63342245e-09,0.28525722
0.467670016,30.0000008,224.999996,1.75744361e-13,0.285220593
0.467670016,30.0000008,240.000007,3.71899178e-09,0.28525728
0.467670016,30.0000008,255.000004,3.1640508e-09,0.285330355
0.467670016,30.0000008,270.000001,1.91569552e-10,0.285366952
0.467670016,30.0000008,284.999998,6.72488465e-09,0.285330355
0.467670016,30.0000008,299.999995,7.01196035e-09,0.28525728
0.467670016,30.0000008,314.999992,3.65748598e-10,0.285220593
0.467670016,30.0000008,329.999989,2.35267406e-09,0.28525728
0.467670016,30.0000008,345.000013,2.48347587e-09,0.285330355
0.467670016,30.0000008,360.00001,2.0580658e-10,0.285366923
0.467670016,45.0000013,0,4.24132368e-10,0.652730525
0.467670016,45.0000013,15.0000004,4.52851729e-08,0.652571321
0.467670016,45.0000013,30.0000008,4.30061284e-08,0.652250171
0.467670016,45.0000013,45.0000013,6.55247341e-13,0.652088284
0.467670016,45.0000013,60.0000017,4.27255102e-08,0.652250171
0.467670016,45.0000013,74.9999987,4.50194513e-08,0.652571321
0.467670016,45.0000013,90.0000025,3.94069583e-10,0.652730525
0.467670016,45.0000013,105,3.13103357e-08,0.652571321
0.467670016,45.0000013,120.000003,3.10927746e-08,0.652250171
0.467670016,45.0000013,135,7.02394087e-10,0.652088284
0.467670016,45.0000013,149.999997,4.92033898e-08,0.652250171
0.467670016,45.0000013,164.999994,4.80617928e-08,0.652571321
0.467670016,45.0000013,180.000005,4.2228071e-10,0.652730525
0.467670016,45.0000013,195.000002,3.33327677e-08,0.652571321
0.467670016,45.0000013,209.999999,3.59979602e-08,0.652250171
0.467670016,45.0000013,224.999996,5.12367167e-13,0.652088284
0.467670016,45.0000013,240.000007,3.64354342e-08,0.652250171
0.467670016,45.0000013,255.000004,3.36520962e-08,0.652571321
0.467670016,45.0000013,270.000001,3.94964589e-10,0.652730525
0.467670016,45.0000013,284.999998,4.79743036e-08,0.652571321
0.467670016,45.0000013,299.999995,4.9236192e-08,0.652250171
0.467670016,45.0000013,314.999992,7.10998371e-10,0.652088284
0.467670016,45.0000013,329.999989,3.09623012e-08,0.652250171
0.467670016,45.0000013,345.000013,3.11572173e-08,0.652571321
0.467670016,45.0000013,360.00001,4.24132368e-10,0.652730525
0.467670016,60.0000017,0,4.3136944e-10,1.10585761
0.467670016,60.0000017,15.0000004,1.04072704e-07,1.10554659
0.467670016,60.0000017,30.0000008,1.02807277e-07,1.10490453
0.467670016,60.0000017,45.0000013,1.03596309e-12,1.10457337
0.467670016,60.0000017,60.0000017,1.02430597e-07,1.10490453
0.467670016,60.0000017,74.9999987,1.0372775e-07,1.10554659
0.467670016,60.0000017,90.0000025,4.01036815e-10,1.10585761
0.467670016,60.0000017,105,8.27576017e-08,1.10554659
0.467670016,60.0000017,120.000003,8.43556123e-08,1.10490453
0.467670016,60.0000017,135,7.13536674e-10,1.10457361
0.467670016,60.0000017,149.999997,1.09476453e-07,1.10490453
0.467670016,60.0000017,164.999994,1.05892099e-07,1.10554659
0.467670016,60.0000017,180.000005,4.29829089e-10,1.10585761
0.467670016,60.0000017,195.000002,8.38999981e-08,1.10554659
0.467670016,60.0000017,209.999999,8.96891024e-08,1.10490453
0.467670016,60.0000017,224.999996,8.07475018e-13,1.10457337
0.467670016,60.0000017,240.000007,9.05214534e-08,1.10490453
0.467670016,60.0000017,255.000004,8.44704005e-08,1.10554659
0.467670016,60.0000017,270.000001,4.01781636e-10,1.10585761
0.467670016,60.0000017,284.999998,1.05871038e-07,1.10554659
0.467670016,60.0000017,299.999995,1.09658039e-07,1.10490453
0.467670016,60.0000017,314.999992,7.22139293e-10,1.10457361
0.467670016,60.0000017,329.999989,8.40890522e-08,1.10490453
0.467670016,60.0000017,345.000013,8.2503135e-08,1.10554659
0.467670016,60.0000017,360.00001,4.3136944e-10,1.10585761
0.467670016,74.9999987,0,3.25316551e-10,1.48618484
0.467670016,74.9999987,15.0000004,6.5185553e-08,1.48586547
0.467670016,74.9999987,30.0000008,6.55832224e-08,1.4851675
0.467670016,74.9999987,45.0000013,1.21449834e-12,1.48478913
0.467670016,74.9999987,60.0000017,6.53538521e-08,1.4851675
0.467670016,74.9999987,74.9999987,6.49800072e-08,1.48586547
0.467670016,74.9999987,90.0000025,3.02526226e-10,1.48618484
0.467670016,74.9999987,105,5.08499518e-08,1.48586547
0.467670016,74.9999987,120.000003,5.28795283e-08,1.4851675
0.467670016,74.9999987,135,5.83723847e-10,1.48478913
0.467670016,74.9999987,149.999997,6.81328274e-08,1.4851675
0.467670016,74.9999987,164.999994,6.44923972e-08,1.48586547
0.467670016,74.9999987,180.000005,3.24274996e-10,1.48618484
0.467670016,74.9999987,195.000002,4.98442709e-08,1.48586547
0.467670016,74.9999987,209.999999,5.4471073e-08,1.4851675
0.467670016,74.9999987,224.999996,9.50765616e-13,1.48478913
0.467670016,74.9999987,240.000007,5.51538122e-08,1.4851675
0.467670016,74.9999987,255.000004,5.02814146e-08,1.48586547
0.467670016,74.9999987,270.000001,3.03029879e-10,1.48618484
0.467670016,74.9999987,284.999998,6.45590887e-08,1.48586547
0.467670016,74.9999987,299.999995,6.8361004e-08,1.4851675
0.467670016,74.9999987,314.999992,5.89659155e-10,1.48478913
0.467670016,74.9999987,329.999989,5.26463921e-08,1.4851675
0.467670016,74.9999987,345.000013,5.06637967e-08,1.48586547
0.467670016,74.9999987,360.00001,3.25316551e-10,1.48618484
0.467670016,90.0000025,0,2.74411105e-10,1.63371229
0.467670016,90.0000025,15.0000004,2.89261226e-10,1.63344646
0.467670016,90.0000025,30.0000008,1.47830803e-10,1.63283134
0.467670016,90.0000025,45.0000013,1.24069472e-12,1.63248134
0.467670016,90.0000025,60.0000017,1.25337379e-10,1.63283134
0.467670016,90.0000025,74.9999987,2.62264571e-10,1.63344646
0.467670016,90.0000025,90.0000025,2.55209298e-10,1.63371229
0.467670016,90.0000025,105,2.88661789e-10,1.63344646
0.467670016,90.0000025,120.000003,4.30084468e-10,1.63283134
0.467670016,90.0000025,135,5.23888322e-10,1.63248134
0.467670016,90.0000025,149.999997,4.28196784e-10,1.63283134
0.467670016,90.0000025,164.999994,2.92846886e-10,1.63344646
0.467670016,90.0000025,180.000005,2.73564837e-10,1.63371229
0.467670016,90.0000025,195.000002,2.99275715e-10,1.63344646
0.467670016,90.0000025,209.999999,1.59467634e-10,1.63283134
0.467670016,90.0000025,224.999996,9.96249524e-13,1.63248134
0.467670016,90.0000025,240.000007,1.1894434e-10,1.63283134
0.467670016,90.0000025,255.000004,2.59104738e-10,1.63344646
0.467670016,90.0000025,270.000001,2.55618166e-10,1.63371229
0.467670016,90.0000025,284.999998,2.9066588e-10,1.63344646
0.467670016,90.0000025,299.999995,4.33511171e-10,1.63283134
0.467670016,90.0000025,314.999992,5.29002009e-10,1.63248134
0.467670016,90.0000025,329.999989,4.3349016e-10,1.63283134
0.467670016,90.0000025,345.000013,2.97765673e-10,1.63344646
0.467670016,90.0000025,360.00001,2.74411105e-10,1.63371229
0.467670016,105,0,3.25316551e-10,1.48618484
0.467670016,105,15.0000004,5.00567658e-08,1.48586547
0.467670016,105,30.0000008,5.47916379e-08,1.4851675
0.467670016,105,45.0000013,1.18816437e-12,1.48478913
0.467670016,105,60.0000017,5.49703181e-08,1.4851675
0.467670016,105,74.9999987,5.02009065e-08,1.48586547
0.467670016,105,90.0000025,3.0252903e-10,1.48618484
0.467670016,105,105,6.44924185e-08,1.48586547
0.467670016,105,120.000003,6.81955115e-08,1.4851675
0.467670016,105,135,5.83163962e-10,1.48478913
0.467670016,105,149.999997,5.29461737e-08,1.4851675
0.467670016,105,164.999994,5.08665039e-08,1.48586547
0.467670016,105,180.000005,3.2428088e-10,1.48618484
0.467670016,105,195.000002,6.54157404e-08,1.48586547
0.467670016,105,209.999999,6.59240484e-08,1.4851675
0.467670016,105,224.999996,9.71135282e-13,1.48478913
0.467670016,105,240.000007,6.51585665e-08,1.4851675
0.467670016,105,255.000004,6.48931575e-08,1.48586547
0.467670016,105,270.000001,3.03029074e-10,1.48618484
0.467670016,105,284.999998,5.07883406e-08,1.48586547
0.467670016,105,299.999995,5.27229886e-08,1.4851675
0.467670016,105,314.999992,5.90204663e-10,1.48478913
0.467670016,105,329.999989,6.84463686e-08,1.4851675
0.467670016,105,345.000013,6.47068035e-08,1.48586547
0.467670016,105,360.00001,3.25316551e-10,1.48618484
0.467670016,120.000003,0,4.31369496e-10,1.10585749
0.467670016,120.000003,15.0000004,8.4095312e-08,1.10554647
0.467670016,120.000003,30.0000008,8.99917936e-08,1.10490453
0.467670016,120.000003,45.0000013,1.02215307e-12,1.10457337
0.467670016,120.000003,60.0000017,9.03209454e-08,1.10490453
0.467670016,120.000003,74.9999987,8.43730277e-08,1.10554647
0.467670016,120.000003,90.0000025,4.01041256e-10,1.10585749
0.467670016,120.000003,105,1.05790186e-07,1.10554647
0.467670016,120.000003,120.000003,1.09476311e-07,1.10490453
0.467670016,120.000003,135,7.13275106e-10,1.10457337
0.467670016,120.000003,149.999997,8.43664409e-08,1.10490429
0.467670016,120.000003,164.999994,8.26861424e-08,1.10554647
0.467670016,120.000003,180.000005,4.2983811e-10,1.10585749
0.467670016,120.000003,195.000002,1.04279337e-07,1.10554647
0.467670016,120.000003,209.999999,1.03122666e-07,1.10490453
0.467670016,120.000003,224.999996,8.1543214e-13,1.10457337
0.467670016,120.000003,240.000007,1.02221392e-07,1.10490453
0.467670016,120.000003,255.000004,1.0362492e-07,1.10554647
0.467670016,120.000003,270.000001,4.01780526e-10,1.10585749
0.467670016,120.000003,284.999998,8.26839823e-08,1.10554647
0.467670016,120.000003,299.999995,8.41868442e-08,1.10490453
0.467670016,120.000003,314.999992,7.22379212e-10,1.10457337
0.467670016,120.000003,329.999989,1.097725e-07,1.10490429
0.467670016,120.000003,345.000013,1.06089246e-07,1.10554647
0.467670016,120.000003,360.00001,4.31369496e-10,1.10585749
0.467670016,135,0,4.24132368e-10,0.652730525
0.467670016,135,15.0000004,3.33962369e-08,0.652571321
0.467670016,135,30.0000008,3.61022288e-08,0.652250171
0.467670016,135,45.0000013,6.70546355e-13,0.652088284
0.467670016,135,60.0000017,3.63531889e-08,0.652250171
0.467670016,135,74.9999987,3.36082664e-08,0.652571321
0.467670016,135,90.0000025,3.94072469e-10,0.652730525
0.467670016,135,105,4.79346589e-08,0.652571321
0.467670016,135,120.000003,4.91557479e-08,0.652250171
0.467670016,135,135,7.02985559e-10,0.652088284
0.467670016,135,149.999997,3.10569526e-08,0.652250171
0.467670016,135,164.999994,3.12180184e-08,0.652571321
0.467670016,135,180.000005,4.22286733e-10,0.652730525
0.467670016,135,195.000002,4.53524187e-08,0.652571321
0.467670016,135,209.999999,4.31151292e-08,0.652250171
0.467670016,135,224.999996,4.96658433e-13,0.652088284
0.467670016,135,240.000007,4.26391438e-08,0.652250171
0.467670016,135,255.000004,4.49727793e-08,0.652571321
0.467670016,135,270.000001,3.94963812e-10,0.652730525
0.467670016,135,284.999998,3.12778354e-08,0.652571321
0.467670016,135,299.999995,3.1024701e-08,0.652250171
0.467670016,135,314.999992,7.10390857e-10,0.652088284
0.467670016,135,329.999989,4.93142061e-08,0.652250171
0.467670016,135,345.000013,4.81342752e-08,0.652571321
0.467670016,135,360.00001,4.24132368e-10,0.652730525
0.467670016,149.999997,0,2.05806622e-10,0.285366952
0.467670016,149.999997,15.0000004,3.10557247e-09,0.285330474
0.467670016,149.999997,30.0000008,3.64352548e-09,0.28525728
0.467670016,149.999997,45.0000013,2.50559773e-13,0.285220683
0.467670016,149.999997,60.0000017,3.70939746e-09,0.28525728
0.467670016,149.999997,74.9999987,3.1586247e-09,0.285330474
0.467670016,149.999997,90.0000025,1.90957486e-10,0.285366952
0.467670016,149.999997,105,6.71756473e-09,0.285330474
0.467670016,149.999997,120.000003,6.99869851e-09,0.28525728
0.467670016,149.999997,135,3.62329472e-10,0.285220683
0.467670016,149.999997,149.999997,2.36239406e-09,0.28525728
0.467670016,149.999997,164.999994,2.48995602e-09,0.285330355
0.467670016,149.999997,180.000005,2.04539857e-10,0.285366952
0.467670016,149.999997,195.000002,5.80116044e-09,0.285330474
0.467670016,149.999997,209.999999,5.12897591e-09,0.28525728
0.467670016,149.999997,224.999996,1.60625894e-13,0.285220683
0.467670016,149.999997,240.000007,5.03027131e-09,0.28525728
0.467670016,149.999997,255.000004,5.7132854e-09,0.285330474
0.467670016,149.999997,270.000001,1.91569399e-10,0.285366952
0.467670016,149.999997,284.999998,2.51040033e-09,0.285330474
0.467670016,149.999997,299.999995,2.36652764e-09,0.28525728
0.467670016,149.999997,314.999992,3.65064812e-10,0.285220683
0.467670016,149.999997,329.999989,7.03519643e-09,0.28525728
0.467670016,149.999997,345.000013,6.77299861e-09,0.285330355
0.467670016,149.999997,360.00001,2.05806622e-10,0.285366952
0.467670016,164.999994,0,2.27646166e-11,0.0691491216
0.467670016,164.999994,15.0000004,1.96429279e-11,0.0691469237
0.467670016,164.999994,30.0000008,3.56567172e-11,0.0691425055
0.467670016,164.999994,45.0000013,2.75192805e-14,0.0691403076
0.467670016,164.999994,60.0000017,3.82262347e-11,0.0691425279
0.467670016,164.999994,74.9999987,2.12218906e-11,0.0691469237
0.467670016,164.999994,90.0000025,2.10300145e-11,0.0691491365
0.467670016,164.999994,105,1.78863091e-10,0.0691469237
0.467670016,164.999994,120.000003,1.96664629e-10,0.0691425055
0.467670016,164.999994,135,4.25252437e-11,0.0691403076
0.467670016,164.999994,149.999997,3.38474106e-12,0.0691425055
0.467670016,164.999994,164.999994,5.33537971e-12,0.0691469237
0.467670016,164.999994,180.000005,2.24945895e-11,0.0691491216
0.467670016,164.999994,195.000002,1.24862704e-10,0.0691469237
0.467670016,164.999994,209.999999,9.21995882e-11,0.0691425055
0.467670016,164.999994,224.999996,1.16959385e-14,0.0691403076
0.467670016,164.999994,240.000007,8.83899273e-11,0.0691425279
0.467670016,164.999994,255.000004,1.20938051e-10,0.0691469237
0.467670016,164.999994,270.000001,2.11604744e-11,0.0691491365
0.467670016,164.999994,284.999998,5.68817823e-12,0.0691469237
0.467670016,164.999994,299.999995,3.51055404e-12,0.0691425055
0.467670016,164.999994,314.999992,4.27661621e-11,0.0691403076
0.467670016,164.999994,329.999989,1.98684555e-10,0.0691425055
0.467670016,164.999994,345.000013,1.82223278e-10,0.0691469237
0.467670016,164.999994,360.00001,2.27646166e-11,0.0691491216
0.467670016,180.000005,0,1.4933355e-28,7.60947972e-15
0.467670016,180.000005,15.0000004,1.66562306e-28,7.60947972e-15
0.467670016,180.000005,30.0000008,1.77416859e-28,7.60947972e-15
0.467670016,180.000005,45.0000013,1.66933541e-28,7.60947972e-15
0.467670016,180.000005,60.0000017,1.44587915e-28,7.60947972e-15
0.467670016,180.000005,74.9999987,1.20552465e-28,7.60947972e-15
0.467670016,180.000005,90.0000025,1.03496033e-28,7.60947972e-15
0.467670016,180.000005,105,9.30702636e-29,7.60947972e-15
0.467670016,180.000005,120.000003,9.09439828e-29,7.60947972e-15
0.467670016,180.000005,135,9.41535812e-29,7.60947972e-15
0.467670016,180.000005,149.999997,1.10505057e-28,7.60947972e-15
0.467670016,180.000005,164.999994,1.27791278e-28,7.60947972e-15
0.467670016,180.000005,180.000005,1.50502698e-28,7.60947972e-15
0.467670016,180.000005,195.000002,1.70605603e-28,7.60947972e-15
0.467670016,180.000005,209.999999,1.71193614e-28,7.60947972e-15
0.467670016,180.000005,224.999996,1.66071122e-28,7.60947972e-15
0.467670016,180.000005,240.000007,1.45229382e-28,7.60947972e-15
0.467670016,180.000005,255.000004,1.2275863e-28,7.60947972e-15
0.467670016,180.000005,270.000001,1.03067983e-28,7.60947972e-15
0.467670016,180.000005,284.999998,9.37613716e-29,7.60947972e-15
0.467670016,180.000005,299.999995,9.3837831e-29,7.60947972e-15
0.467670016,180.000005,314.999992,9.4670916e-29,7.60947972e-15
0.467670016,180.000005,329.999989,1.08882582e-28,7.60947972e-15
0.467670016,180.000005,345.000013,1.26516469e-28,7.60947972e-15
0.467670016,180.000005,360.00001,1.4933355e-28,7.60947972e-15
0.48334,0,0,1.45989384e-34,5.47622927e-35
0.48334,0,15.0000004,2.59544689e-33,1.16978656e-35
0.48334,0,30.0000008,5.5847383e-34,6.32677405e-35
0.48334,0,45.0000013,5.4294229e-34,1.82551958e-33
0.48334,0,60.0000017,5.46555879e-34,1.08484932e-33
0.48334,0,74.9999987,4.52907642e-35,3.20284925e-33
0.48334,0,90.0000025,9.63648444e-36,6.92710969e-34
0.48334,0,105,1.67828198e-34,2.81898239e-33
0.48334,0,120.000003,1.05074295e-34,3.51106066e-34
0.48334,0,135,5.35390152e-34,5.60438467e-34
0.48334,0,149.999997,2.24429716e-33,9.31415347e-35
0.48334,0,164.999994,1.84654697e-33,1.06464799e-34
0.48334,0,180.000005,2.67182262e-33,5.03744099e-35
0.48334,0,195.000002,7.22126338e-34,4.54400428e-34
0.48334,0,209.999999,2.84401904e-35,6.70044178e-35
0.48334,0,224.999996,2.62706365e-33,1.75542667e-34
0.48334,0,240.000007,8.08488117e-34,4.88454293e-35
0.48334,0,255.000004,8.23204147e-35,8.01813385e-37
0.48334,0,270.000001,4.4911231e-36,1.36695593e-33
0.48334,0,284.999998,2.3739074e-34,5.93174286e-34
0.48334,0,299.999995,8.24130089e-34,2.00684781e-34
0.48334,0,314.999992,4.69657748e-34,1.07404386e-33
0.48334,0,329.999989,3.51472421e-34,5.85904909e-34
0.48334,0,345.000013,1.22810935e-35,2.30527873e-34
0.48334,0,360.00001,1.45989384e-34,5.47622927e-35
0.48334,15.0000004,0,2.18350286e-11,0.0702492893
0.48334,15.0000004,15.0000004,1.75476994e-10,0.0702462941
0.48334,15.0000004,30.0000008,1.35053357e-10,0.0702403337
0.48334,15.0000004,45.0000013,3.42149472e-14,0.0702373534
0.48334,15.0000004,60.0000017,1.4293404e-10,0.0702403337
0.48334,15.0000004,74.9999987,1.83636426e-10,0.0702462941
0.48334,15.0000004,90.0000025,2.43657178e-11,0.0702492893
0.48334,15.0000004,105,2.03388851e-11,0.0702462941
0.48334,15.0000004,120.000003,1.61418812e-11,0.0702403337
0.48334,15.0000004,135,4.52734343e-11,0.0702373534
0.48334,15.0000004,149.999997,2.69212957e-10,0.0702403337
0.48334,15.0000004,164.999994,2.47895593e-10,0.0702462941
0.48334,15.0000004,180.000005,2.23429001e-11,0.0702492893
0.48334,15.0000004,195.000002,4.64365629e-11,0.0702462941
0.48334,15.0000004,209.999999,7.04958869e-11,0.0702403337
0.48334,15.0000004,224.999996,3.61128025e-14,0.0702373534
0.48334,15.0000004,240.000007,6.79712606e-11,0.0702403337
0.48334,15.0000004,255.000004,4.49827051e-11,0.0702462941
0.48334,15.0000004,270.000001,2.38626705e-11,0.0702492893
0.48334,15.0000004,284.999998,2.50079263e-10,0.0702462941
0.48334,15.0000004,299.999995,2.69436529e-10,0.0702403337
0.48334,15.0000004,314.999992,4.46186005e-11,0.0702373534
0.48334,15.0000004,329.999989,1.71711811e-11,0.0702403337
0.48334,15.0000004,345.000013,2.1923718e-11,0.0702462941
0.48334,15.0000004,360.00001,2.18350286e-11,0.0702492893
0.48334,30.0000008,0,1.92833624e-10,0.288126558
0.48334,30.0000008,15.0000004,8.97708752e-09,0.288077772
0.48334,30.0000008,30.0000008,8.1343039e-09,0.287980109
0.48334,30.0000008,45.0000013,3.46224297e-13,0.287931174
0.48334,30.0000008,60.0000017,8.29769675e-09,0.287980109
0.48334,30.0000008,74.9999987,9.1254222e-09,0.288077772
0.48334,30.0000008,90.0000025,2.12920084e-10,0.288126588
0.48334,30.0000008,105,4.87495599e-09,0.288077772
0.48334,30.0000008,120.000003,4.71598494e-09,0.287980109
0.48334,30.0000008,135,3.70144748e-10,0.287931174
0.48334,30.0000008,149.999997,1.05310365e-08,0.287980109
0.48334,30.0000008,164.999994,1.01992823e-08,0.288077772
0.48334,30.0000008,180.000005,1.95141903e-10,0.288126558
0.48334,30.0000008,195.000002,5.74215475e-09,0.288077772
0.48334,30.0000008,209.999999,6.45884413e-09,0.287980109
0.48334,30.0000008,224.999996,3.5918569e-13,0.287931174
0.48334,30.0000008,240.000007,6.38339603e-09,0.287980109
0.48334,30.0000008,255.000004,5.68436409e-09,0.288077772
0.48334,30.0000008,270.000001,2.10633525e-10,0.288126588
